,material_tag,concept_tag,concept_slug,material_id,target
35214,423,9759,sense,1354,0.0002173022151177
35221,423,9760,death,1354,0.0002094207058751
35224,423,9761,causality,1354,0.0002058825253117
35236,423,9762,mental-calculation,1354,0.0026890818380471
35237,423,9763,barcode-of-life-data-system,1354,0.0016983893688475
35238,423,9764,brain-computer-interface,1354,0.0012355944642034
35241,423,9765,haemodynamic-response,1354,0.0006313823295898
35242,423,9766,tennis,1354,0.0016863588714417
35250,423,9767,three-dimensional-space,1354,0.0002284961616272
35270,423,9768,genus,1354,0.0005056519697113
35272,423,9769,classifier-linguistics,1354,0.0004393677589824
35275,423,9770,lottery,1354,0.0003722521175058
35285,423,9771,human-eye,1354,0.0001212549913712
35292,424,9772,mobile-phone,1355,0.0054360359513422
35294,424,9773,auditory-masking,1355,0.0021951836340604
35295,424,9774,algorithm,1355,0.0021446277620999
35299,424,9775,technology,1355,0.0007061251414911
35301,424,9776,perception,1355,0.0006388352560599
35305,424,9777,usability,1355,0.0005293008734448
35335,424,9778,experiment,1355,0.0003287204616971
35345,425,9779,brain-computer-interface,1356,0.0020524288084806
35371,425,9780,physiology,1356,0.001347673376236
35377,425,9781,cunt,1356,0.0002561815587526
35378,425,9782,oscillation,1356,0.0008147805409023
35384,425,9783,gamma-ray,1356,0.0003254863597643
35386,425,9784,hypothesis,1356,0.0002990884438686
35389,425,9785,topi,1356,0.0001491453735703
35390,425,9786,velocity,1356,0.0006610449983425
35394,425,9787,sensor,1356,0.0002557995248606
35428,425,9788,trigonometric-functions,1356,0.0004549128705667
35434,425,9789,monolith,1356,0.0001812611904513
35435,425,9790,auditory-system,1356,0.0001728204731037
35436,425,9791,rat,1356,0.0001544751947695
35439,425,9792,association-football,1356,0.0001518551743981
35443,425,9793,gamma-wave,1356,0.0003221072809323
35444,425,9794,politics-can-be-different,1356,0.0001388991261618
35445,425,9795,light,1356,0.0002551238486329
35451,425,9796,ton,1356,0.0001184122270208
35452,425,9797,imagined-speech,1356,0.0002304649549966
35453,425,9798,earth,1356,0.0004070567361166
35458,425,9799,agriculture,1356,0.0002304493884935
35476,425,9800,anatomical-terms-of-motion,1356,0.0004150446898553
35477,425,9801,electrolyte,1356,0.0003670220069746
35478,425,9802,neural-engineering,1356,0.0003663758316903
35487,425,9803,statistics,1356,0.000260487423435
35493,425,9804,accuracy-and-precision,1356,0.0001269287028669
35505,425,9805,computer-program,1356,0.0002697753722247
35510,425,9806,pc-game,1356,0.0001714349125659
35511,425,9807,list-of-political-parties-in-france,1356,0.000302193105427
35512,425,9808,space-invaders,1356,0.0001593723276401
35513,425,9809,evoked-potential,1356,0.0005846692630412
35515,425,9810,neurology,1356,0.0004661267891135
35522,425,9811,computer-monitor,1356,0.0001287474065856
35536,425,9812,language-localisation,1356,0.0005483622420733
35537,425,9813,receptive-aphasia,1356,0.0004024170939102
35538,425,9814,cortical-stimulation-mapping,1356,0.0003734770688466
35539,425,9815,epidural-administration,1356,0.0002565288042474
35540,425,9816,ohm,1356,0.0002347607711958
35546,425,9817,real-time-computing,1356,0.0001579773008157
35552,425,9818,privacy,1356,0.000124524995948
35562,425,9819,haemodynamic-response,1356,0.0002471002000825
35571,425,9820,disability,1356,0.0001365759877156
35573,425,9821,millimetre,1356,0.0001233360932721
35574,425,9822,psychology,1356,0.0001211304434869
35576,425,9823,united-states-army,1356,0.0001661494915495
35582,425,9824,university,1356,5.451995366311204e-05
35587,426,9825,data-type,1358,0.0085251274891299
35590,426,9826,array-data-structure,1358,0.0057797901836213
35591,426,9827,open-file,1358,0.0055005058530649
35592,426,9828,function-mathematics,1358,0.0047460691559185
35598,426,9829,computer-file,1358,0.0034239507226705
35614,427,9830,linear-combination-of-atomic-orbitals,1359,0.0242677243222373
35615,427,9831,van-hove-singularity,1359,0.0225962761241184
35616,427,9832,atomic-orbital,1359,0.0213576478423868
35617,427,9833,tight-binding,1359,0.0168477129732632
35618,427,9834,density-of-states,1359,0.0139249152143069
35619,427,9835,chemical-bond,1359,0.0093406821429414
35628,428,9836,genetic-algorithm,1361,0.0013863667646507
35629,428,9837,algorithm,1361,0.0013799178518068
35633,428,9838,support-vector-machine,1361,0.0012501264928977
35638,428,9839,biology,1361,0.0008205045258507
35640,428,9840,nucleotide,1361,0.0007798478981931
35645,428,9841,data-analysis,1361,0.0006286707856837
35652,428,9842,logic,1361,0.0004737196175403
35664,428,9843,pattern-recognition,1361,0.0003612222880614
35668,428,9844,bipolar-disorder,1361,0.0034237136242244
35670,428,9845,goal-line-technology,1361,0.0014522670871021
35671,428,9846,semantic-web,1361,0.0012784555614038
35673,428,9847,bioinformatics,1361,0.001133912016849
35681,428,9848,scientific-method,1361,0.0017847245873146
35684,428,9849,email,1361,0.0009564194576552
35686,428,9850,sleepwalking,1361,0.0008305913131649
35687,428,9851,mobile-phone,1361,0.0006851674625785
35689,428,9852,semantics,1361,0.0005795545146068
35693,428,9853,negation,1361,0.0003989425913147
35698,428,9854,republicanism,1361,0.0003655528746408
35706,428,9855,subset,1361,0.0002579173711278
35738,428,9856,time,1361,0.0002106896021952
35751,429,9857,statistical-classification,1362,0.008840104065928
35756,429,9858,communication,1362,0.0007858945021007
35761,429,9859,diffusion,1362,0.0004812349667293
35765,429,9860,feature-machine-learning,1362,0.0022161609433845
35777,429,9861,training-validation-and-test-sets,1362,0.0003348575073435
35868,430,9862,conference-on-neural-information-processing-systems,1368,0.000297198116196
35882,430,9863,maxima-and-minima,1368,0.0006557686368061
35886,430,9864,kurdistan-democratic-party,1368,0.0003975492009477
35887,430,9865,pit-water,1368,0.0003784343088821
35888,430,9866,expression-mathematics,1368,0.0003648513524174
35902,430,9867,sphere,1368,0.0002898401174856
35918,431,9868,arg-max,1369,0.0040061529609832
35926,431,9869,dna,1369,0.0028980350093179
35930,431,9870,statistics,1369,0.0026491960263093
35954,431,9871,measurement,1369,0.0018218519224104
35962,431,9872,wavelength,1369,0.0015911175165926
35971,431,9873,epistasis,1369,0.0014924208968136
35972,431,9874,euclidean-vector,1369,0.0014708828586244
35986,432,9875,brain,1375,0.0010707022797545
35992,432,9876,hemodynamics,1375,0.0013521393713203
35998,432,9877,nervous-system,1375,0.0016371414116041
36000,432,9878,gold-standard,1375,0.0004815860254404
36001,432,9879,time,1375,0.001378333850321
36043,432,9880,histogram,1375,0.0021171085441839
36046,432,9881,amplitude,1375,0.0015273424856379
36048,432,9882,oscillation,1375,0.0010187298825976
36052,432,9883,estimator,1375,0.0010697360697568
36059,432,9884,statistics,1375,0.0009156243229289
36064,432,9885,smoothing,1375,0.00098273302036
36106,432,9886,kernel-operating-system,1375,0.0005057323383906
36113,432,9887,millimetre,1375,0.0003252081594862
36125,433,9888,temporal-lobe,1376,0.0024585529558217
36137,433,9889,frontal-lobe,1376,0.0008510009542965
36148,433,9890,classifier-linguistics,1376,0.0007827850486923
36152,433,9891,human,1376,0.0006545666602432
36164,433,9892,function-mathematics,1376,0.0006334842328197
36200,433,9893,convolution,1376,0.0009518983921519
36209,433,9894,metabolism,1376,0.000480387011621
36213,433,9895,data-analysis,1376,0.0003731590133981
36216,433,9896,mind-wandering,1376,0.0003417167026208
36217,433,9897,science,1376,0.0003294661311607
36245,433,9898,sound-localization,1376,0.0002395676616962
36246,433,9899,valence-chemistry,1376,0.0002352227855716
36251,433,9900,force,1376,0.0002316560261171
36268,433,9901,fault-geology,1376,0.0003773024049454
36272,433,9902,digital-data,1376,0.0001588736177516
36285,434,9903,neurophysiology,1378,0.0004582585206201
36291,434,9904,voltage,1378,0.0003387435587034
36295,434,9905,geometry,1378,0.0004130403950746
36300,434,9906,loss-function,1378,0.0010332293949709
36324,434,9907,real-number,1378,0.0003657949586063
36337,434,9908,volume,1378,0.0003499766184551
36378,434,9909,quadratic-function,1378,0.0004561107114945
36393,434,9910,smoothness,1378,0.0002284792561998
36395,434,9911,set-mathematics,1378,0.0003723813209735
36412,434,9912,somatosensory-system,1378,0.0006690462818579
36422,434,9913,cerebral-cortex,1378,0.0002540104669352
36425,434,9914,amplifier,1378,0.0002415986800925
36451,434,9915,spatial-music,1378,0.0004881427520072
36452,434,9916,aperture-mollusc,1378,0.0004744734911439
36456,434,9917,tea,1378,0.0002944956506054
36462,434,9918,convection,1378,0.0003887890381204
36464,434,9919,linear-subspace,1378,0.0001910626653686
36469,434,9920,carbon-nanotube,1378,0.0001021674250128
36471,434,9921,hypothesis,1378,9.658434257296709e-05
36480,435,9922,vaccine,1380,0.0023218519816865
36483,435,9923,rhesus-macaque,1380,0.0005427192009124
36484,435,9924,penicillin,1380,0.0005364615468873
36488,435,9925,epilepsy,1380,0.0012351217735393
36491,435,9926,vaccination,1380,0.0006050041893601
36495,435,9927,body-mass-index,1380,0.0004297545385147
36498,435,9928,social-science,1380,0.0003946582961842
36501,435,9929,fractal,1380,0.0003416612930329
36504,435,9930,randomization,1380,0.0009815401466477
36507,435,9931,injective-function,1380,0.0002925375547808
36511,435,9932,drug,1380,0.0002641076423447
36519,435,9933,mortality-rate,1380,0.0002132267114934
36528,435,9934,factorial-experiment,1380,0.0007028797214525
36529,435,9935,sugar-beet,1380,0.0006166129271481
36530,435,9936,plant,1380,0.0012123159398804
36532,435,9937,euro,1380,0.0004146172907064
36535,435,9938,monkey,1380,0.0008807905863617
36538,435,9939,variable-mathematics,1380,0.0008075458918783
36601,435,9940,graphical-model,1380,0.0011587735573192
36605,435,9941,sample-space,1380,0.0006629743087759
36618,435,9942,hierarchy,1380,0.0002243598029421
36620,435,9943,quantum-mechanics,1380,0.0002062847861864
36648,435,9944,computer,1380,0.000172518975732
36653,435,9945,minimum-wage,1380,0.0001389099794296
36659,436,9946,semen,1381,0.0020308570861296
36660,436,9947,cohort-study,1381,0.0017444745482162
36661,436,9948,prospective-cohort-study,1381,0.0010674045494843
36662,436,9949,termite,1381,0.0010213653899862
36664,436,9950,censorship,1381,0.0006745304309922
36667,436,9951,probability,1381,0.0009020922970278
36671,436,9952,calendar-date,1381,0.0004447481216783
36672,436,9953,human,1381,0.000428272514687
36676,436,9954,scientific-method,1381,0.0003751883223851
36679,436,9955,regression-analysis,1381,0.0016176559833563
36682,436,9956,assisted-reproductive-technology,1381,0.0017156463671497
36683,436,9957,ordinary-least-squares,1381,0.0015696914384496
36689,436,9958,semiparametric-model,1381,0.0008015696705601
36700,436,9959,mean,1381,0.0003615934806319
36713,438,9960,public-domain,1388,0.0079356543897152
36718,438,9961,nox,1388,0.0046022410770153
36723,438,9962,copyright,1388,0.002869627188995
36727,438,9963,united-states-dollar,1388,0.0025726844664199
36729,438,9964,hypobromous-acid,1388,0.0023840732219697
36730,438,9965,halogen,1388,0.0022612890123242
36733,438,9966,princeton-university,1388,0.0019721235883087
36735,438,9967,bromine-monochloride,1388,0.0018931566431529
36736,438,9968,science-journal,1388,0.0018281892699489
36740,438,9969,chlorofluorocarbon,1388,0.0016778833907912
36741,438,9970,oxford-university-press,1388,0.0016688481367548
36743,438,9971,nitrogen-oxide,1388,0.0016072001176205
36747,438,9972,earth,1388,0.0015578859083656
36765,438,9973,george-w-bush,1388,0.0013012691867847
36767,438,9974,planet,1388,0.0012727646559165
36770,439,9975,linear-regression,1389,0.001183886029346
36783,439,9976,departments-of-france,1389,0.000346893210549
36789,439,9977,statistics,1389,0.0009007109663878
36799,439,9978,information-system,1389,0.0002066936496826
36804,439,9979,continuous-function,1389,0.0009583114578251
36866,439,9980,evolution,1389,0.0010768438618922
36870,439,9981,symmetry,1389,0.0002318807750505
36905,439,9982,cardinality,1389,0.0012068852474727
36909,439,9983,pasta,1389,0.0003729274027997
36910,439,9984,accuracy-and-precision,1389,0.0003331866723659
36920,439,9985,foreign-key,1389,0.0011536261583837
36924,439,9986,autocorrelation,1389,0.0006080019906913
36928,439,9987,subnetwork,1389,0.0004146309084084
36929,439,9988,aquarium,1389,0.0009878421612146
36930,439,9989,dna,1389,0.0003360042863154
36952,439,9990,binary-relation,1389,0.0001410835131604
36964,439,9991,atom,1389,0.0003975019846532
36966,439,9992,carbon,1389,0.0003186691037385
36972,439,9993,methanol,1389,0.000201160745598
36973,439,9994,continuous-or-discrete-variable,1389,0.000197371846455
36994,439,9995,integral,1389,0.0001309379691272
37014,439,9996,divinity,1389,0.0001435149824951
37015,439,9997,big-o-notation,1389,0.0001431877959835
37017,439,9998,silver,1389,0.0001359580494999
37027,440,9999,probability,1390,0.0037002028187544
37030,440,10000,variance,1390,0.0013505721863034
37032,440,10001,hidden-markov-model,1390,0.0005863938553178
37043,440,10002,hashtag,1390,0.0003772607776335
37059,440,10003,language,1390,0.0005704480449263
37085,440,10004,integer-computer-science,1390,0.0003007784561251
37094,440,10005,burst-transmission,1390,0.0023088492934155
37095,440,10006,anthrax,1390,0.0011555873827929
37099,440,10007,stop-words,1390,0.0006513975370653
37101,440,10008,hyperparameter-machine-learning,1390,0.0004438251621147
37104,440,10009,semantic-network,1390,0.0006674396561964
37106,440,10010,smiley,1390,0.0004149502995791
37107,440,10011,calculus-of-variations,1390,0.0003876285190855
37112,440,10012,privacy,1390,0.0001891097196671
37115,441,10013,voxel,1391,0.0093353034616552
37120,441,10014,neurology,1391,0.0012408092982615
37127,441,10015,parietal-lobe,1391,0.0027883237886763
37129,441,10016,motor-cortex,1391,0.001953813414853
37133,441,10017,electrode,1391,0.0010636453458093
37136,441,10018,sea-ice,1391,0.000697987783797
37142,441,10019,record-label,1391,0.0004071386749217
37147,441,10020,computer,1391,0.000325118713389
37155,441,10021,scientific-method,1391,0.0002896752494343
37188,442,10022,frequency-domain,1392,0.0012770270795608
37193,442,10023,motor-cortex,1392,0.0008476168919285
37199,442,10024,muscle,1392,0.0009683874794778
37202,442,10025,motor-imagery,1392,0.0034349203528932
37208,442,10026,stroke,1392,0.0004618964100408
37246,442,10027,almost-surely,1392,0.0013131746224851
37249,442,10028,neuroscientist,1392,0.0007740441314064
37251,442,10029,evolution,1392,0.0006517516773888
37254,442,10030,psychologist,1392,0.0006120861426518
37257,442,10031,gerontology,1392,0.0004373084838795
37258,442,10032,nerve-conduction-velocity,1392,0.0004210529127148
37259,442,10033,literacy,1392,0.0004124934637321
37264,442,10034,cerebral-cortex,1392,0.0003476022268451
37307,443,10035,physics,1393,0.0009765225753294
37325,443,10036,medical-school,1393,0.000228880321626
37333,443,10037,computer,1393,0.0008903856881337
37336,443,10038,skull,1393,0.0010919607098571
37340,443,10039,occipital-lobe,1393,0.0005599388859079
37342,443,10040,advice-opinion,1393,0.0005301756141452
37346,443,10041,neuroscience,1393,0.0004401491214123
37348,443,10042,attenuation,1393,0.0003924331825926
37353,443,10043,chemistry,1393,0.0007170581517524
37357,443,10044,heart-rate,1393,0.0006235848426624
37367,443,10045,control-flow,1393,0.0005120286307537
37371,443,10046,cat,1393,0.0003405337995351
37374,443,10047,dipole,1393,0.0002671518836842
37377,443,10048,apple,1393,0.0002490759894236
37379,443,10049,experiment,1393,0.000627493918431
37384,443,10050,fat,1393,0.0002011699979532
37386,443,10051,volatility-finance,1393,0.0001925113179482
37399,443,10052,earth,1393,0.0003639275381157
37424,443,10053,sampling-signal-processing,1393,0.0004405510834661
37426,443,10054,banana,1393,0.000420709634752
37427,443,10055,bit-rate,1393,0.0003976211564689
37433,443,10056,linear-equation,1393,0.0002372969765897
37457,443,10057,flow-velocity,1393,0.0003809927649631
37459,443,10058,neurosurgery,1393,0.0002619282630138
37466,443,10059,contrast-agent,1393,0.0002037549005499
37467,443,10060,tomography,1393,0.0001948253436254
37468,443,10061,video-camera,1393,0.0001940898476566
37469,443,10062,velocity,1393,0.0001913464431991
37475,444,10063,private-use-areas,1394,0.0083991035454297
37479,444,10064,inference,1394,0.004765737912636
37481,444,10065,ground-truth,1394,0.0039276365262553
37483,444,10066,synapse,1394,0.0031496512178047
37485,444,10067,statistics,1394,0.0029105994771623
37489,444,10068,world-war-ii,1394,0.0025826646874977
37491,444,10069,simulation,1394,0.0024557642635383
37515,445,10070,operant-conditioning,1395,0.0028106805322502
37517,445,10071,infrared-spectroscopy,1395,0.0012848418768117
37519,445,10072,conventional-pci,1395,0.0009318708769736
37523,445,10073,prefrontal-cortex,1395,0.003202515112358
37529,445,10074,cognition,1395,0.0009352896484303
37545,445,10075,neurophysiology,1395,0.0003183461522878
37567,445,10076,technology,1395,0.0005002320787171
37575,445,10077,chemistry,1395,0.0002369128088204
37582,445,10078,electronics,1395,0.0002285039609119
37603,445,10079,national-academy,1395,0.0009306553719618
37611,445,10080,robot,1395,0.0004570803536694
37617,445,10081,demotic-egyptian,1395,0.0003414759222351
37618,445,10082,oscillation,1395,0.0003140572220087
37630,445,10083,extinction,1395,0.0006510794009726
37654,445,10084,problem-solving,1395,0.000198186042746
37666,445,10085,psychopathy,1395,0.0017304517469678
37667,445,10086,magnetic-resonance-imaging,1395,0.0008366577658962
37669,445,10087,paralympic-games,1395,0.0006363792338073
37670,445,10088,anterior-cingulate-cortex,1395,0.0005657601785751
37672,445,10089,fear-conditioning,1395,0.0005153917426714
37673,445,10090,mental-image,1395,0.0004611814231082
37694,445,10091,receptor-biochemistry,1395,0.0003285201058265
37698,446,10092,parietal-lobe,1396,0.0052774719337329
37700,446,10093,primary-motor-cortex,1396,0.0024359989250497
37701,446,10094,motor-cortex,1396,0.0023325689957758
37706,446,10095,monkey,1396,0.0009515441389063
37713,446,10096,two-streams-hypothesis,1396,0.000683924595677
37714,446,10097,synapse,1396,0.0005505128022569
37720,447,10098,kind-type-theory,1397,0.070976432870982
37721,447,10099,religion,1397,0.048879705267599
37723,448,10100,trophosome,1398,0.0074059895321075
37724,448,10101,symbiosis,1398,0.0066693294404619
37726,448,10102,gammaproteobacteria,1398,0.0039781523917202
37727,448,10103,chemosynthesis,1398,0.0034385760277548
37728,448,10104,hydrothermal-vent,1398,0.0031386277549632
37729,448,10105,hydrogen-sulfide,1398,0.0031301927543317
37730,448,10106,siboglinidae,1398,0.0030801021709647
37731,448,10107,carbon-fixation,1398,0.0026641636864548
37732,448,10108,transmission-electron-microscopy,1398,0.0025709297842911
37733,448,10109,dapi,1398,0.0024996251984244
37734,448,10110,nature-journal,1398,0.0024280953233428
37737,448,10111,coccus,1398,0.0021386754564851
37738,448,10112,carbon-dioxide,1398,0.0020658593672946
37744,448,10113,dna,1398,0.0019884767058504
37751,448,10114,cell-biology,1398,0.0018003530310848
37753,448,10115,phylotype,1398,0.0017565380722115
37754,448,10116,organism,1398,0.0017061700995314
37763,448,10117,adenosine-triphosphate,1398,0.0015271765349113
37766,448,10118,ecosystem,1398,0.0014842594063957
37769,448,10119,larva,1398,0.0014511410200377
37770,448,10120,biodiversity,1398,0.0014206453679279
37774,448,10121,fish,1398,0.0014039506492628
37776,448,10122,tissue-biology,1398,0.0013753864155894
37778,448,10123,latin,1398,0.001369780479082
37781,448,10124,infection,1398,0.0013376435669362
37783,448,10125,agriculture,1398,0.0013232610436589
37786,448,10126,skin,1398,0.0012824777755031
37788,448,10127,volcano,1398,0.0012712513714161
37789,448,10128,colony-biology,1398,0.0012546654923861
37795,448,10129,16s-ribosomal-rna,1398,0.0012355018801915
37796,448,10130,cellular-differentiation,1398,0.0012270610755941
37798,448,10131,marine-biology,1398,0.001219232308587
37799,448,10132,reproduction,1398,0.0012179086270567
37801,448,10133,ribosomal-rna,1398,0.001208790134649
37802,448,10134,circulatory-system,1398,0.0012011520425801
37804,448,10135,polymer,1398,0.0011664479854993
37807,448,10136,middle-east,1398,0.0011287579146257
37814,449,10137,graffiti,1406,0.0019920215969676
37815,449,10138,unit-of-analysis,1406,0.0003661051871077
37818,449,10139,semantics,1406,0.0008416386632612
37823,449,10140,data,1406,0.0010250429216008
37841,449,10141,geography,1406,0.0008299363620582
37848,449,10142,query-language,1406,0.0021002925792324
37850,449,10143,enzyme,1406,0.0006245173566868
37853,449,10144,global-positioning-system,1406,0.00052676888175
37858,449,10145,flute,1406,0.0003338535370899
37865,449,10146,oklahoma,1406,0.0015856568028185
37868,449,10147,university-of-connecticut,1406,0.0003749497491387
37869,449,10148,web-ontology-language,1406,0.0003733968245059
37873,449,10149,maslow-s-hierarchy-of-needs,1406,0.0003043967519895
37875,449,10150,elephant,1406,0.0002812300406616
37877,449,10151,fish,1406,0.0002680353486665
37879,449,10152,class-biology,1406,0.0002440871041129
37884,449,10153,physical-body,1406,0.0002203606658231
37885,449,10154,subset,1406,0.0002127777893829
37889,449,10155,sparse-matrix,1406,0.00020389205538
37893,449,10156,algorithm,1406,0.0005681009272907
37899,449,10157,scientific-method,1406,0.0003515045356896
37956,449,10158,landscape,1406,0.0005291186911781
37960,449,10159,gene,1406,0.0006314922602809
37963,449,10160,physics,1406,0.0003624711922885
37981,449,10161,botany,1406,0.0005675346350286
37984,449,10162,olive,1406,0.0005308794344435
37985,449,10163,graph-discrete-mathematics,1406,0.0004407460766172
37988,449,10164,pixel,1406,0.000338462309022
37991,449,10165,learning-disability,1406,0.000292096192081
37992,449,10166,data-model,1406,0.0002408452567674
38010,449,10167,tree,1406,0.000140268044716
38040,450,10168,human-papillomavirus-infection,1407,0.0004962841224847
38046,450,10169,dna-sequencing,1407,0.0003701792790272
38051,450,10170,time-series,1407,0.0007487660674672
38054,450,10171,ecology,1407,0.0002670479778064
38065,450,10172,evolution,1407,0.0002248033015572
38081,450,10173,minimax,1407,0.0009109745096464
38092,450,10174,brain-tumor,1407,0.0006790079901263
38093,450,10175,hiv,1407,0.00056327982985
38098,450,10176,quality-control,1407,0.0003618183051651
38100,450,10177,peptide,1407,0.0013324509952077
38104,450,10178,toxicology,1407,0.0003671965644784
38105,450,10179,compact-disc,1407,0.0003151259962768
38108,450,10180,database,1407,0.0002561630815824
38111,450,10181,automation,1407,0.0002009580973076
38139,451,10182,dissimilation,1408,0.0003084016076871
38140,451,10183,subset,1408,0.000301393468743
38155,451,10184,in-silico,1408,0.0003369065329882
38163,451,10185,lasso,1408,0.0002469706234253
38165,451,10186,information,1408,0.0002400420788711
38198,451,10187,number,1408,0.0001187137742883
38205,452,10188,pixar,1414,0.0068833283020599
38206,452,10189,volatility-finance,1414,0.0039656120938614
38208,452,10190,mergers-and-acquisitions,1414,0.0029683837206478
38216,452,10191,capital-gains-tax,1414,0.0020588175649097
38217,452,10192,capital-asset-pricing-model,1414,0.0020423273892905
38218,452,10193,cost-of-equity,1414,0.002005302756537
38219,452,10194,real-options-valuation,1414,0.0019879915453605
38221,452,10195,cost-of-capital,1414,0.001923623454077
38223,452,10196,discount-window,1414,0.0018340454648879
38224,452,10197,i,1414,0.0018231863965769
38227,452,10198,earnings-before-interest-and-taxes,1414,0.0015976289445627
38231,452,10199,corporation,1414,0.0014247702663307
38233,452,10200,rate-of-return,1414,0.0013566504753447
38234,452,10201,asset,1414,0.0013363366180036
38236,452,10202,discounted-cash-flow,1414,0.0013069553717521
38237,452,10203,credit-rating,1414,0.0012918739062416
38240,452,10204,accounting,1414,0.0012209776661441
38242,452,10205,corporate-tax,1414,0.0012147212805147
38243,452,10206,risk,1414,0.0012130990354191
38245,452,10207,united-kingdom,1414,0.0011843676340621
38250,452,10208,economics,1414,0.0011227873712522
38254,452,10209,intellectual-property,1414,0.001039361945988
38257,452,10210,value-economics,1414,0.0010176032745978
38261,452,10211,supply-and-demand,1414,0.0010051208251902
38276,452,10212,utility,1414,0.0008895049509071
38280,452,10213,management,1414,0.0008622196374167
38300,453,10214,epithelium,1415,0.0018728321528075
38321,453,10215,organism,1415,0.0012174251292276
38324,453,10216,cell-adhesion,1415,0.0011950452802208
38345,453,10217,enzyme,1415,0.0010251334215683
38376,454,10218,gasoline,1416,0.0024141726211026
38379,454,10219,natural-logarithm,1416,0.0017485082391732
38403,454,10220,information,1416,0.0009536772431423
38412,456,10221,sixth-grade,1418,0.0737786768369742
38413,456,10222,fifth-grade,1418,0.0547327148911455
38414,457,10223,automatic-image-annotation,1419,0.0030115924725763
38415,457,10224,content-based-image-retrieval,1419,0.002752963240374
38416,457,10225,relevance-feedback,1419,0.0019819060933678
38439,457,10226,artificial-intelligence,1419,0.0006036362820377
38441,457,10227,computer-vision,1419,0.0012858671323654
38447,457,10228,interest-point-detection,1419,0.000809853141783
38448,457,10229,scale-space,1419,0.0006699445160034
38449,457,10230,vector-quantization,1419,0.000610990447155
38458,457,10231,euclidean-vector,1419,0.0011747577332593
38469,457,10232,decision-tree,1419,0.0008374393692916
38486,457,10233,biology,1419,0.0006256444206763
38488,457,10234,pelvis,1419,0.0003363425282439
38489,457,10235,optics,1419,0.0003361562983711
38494,457,10236,data,1419,0.0002975277445883
38511,457,10237,beam-nautical,1419,0.0002530535556475
38514,457,10238,hip,1419,0.0002401996241363
38515,457,10239,predictive-validity,1419,0.0002386862586223
38516,457,10240,social-class,1419,0.000236539432856
38559,458,10241,red-squirrel,1424,0.0005775239820004
38560,458,10242,paradigm,1424,0.0005186544679664
38573,458,10243,cola,1424,0.0002229479091072
38574,458,10244,penis,1424,0.0002133254136281
38575,458,10245,oscillation,1424,0.0003562257630168
38578,458,10246,gnome,1424,0.0001978284067365
38579,458,10247,coffee,1424,0.0001916548406741
38585,458,10248,steady-state,1424,0.0001728238384297
38608,458,10249,probability,1424,0.0008907274211977
38629,458,10250,machine-learning,1424,0.0012735387569957
38690,458,10251,millisecond,1424,0.0003634105513087
38694,458,10252,baptismal-font,1424,0.0001597158302046
38719,458,10253,chemical-element,1424,0.0001136399001989
38736,458,10254,normal-distribution,1424,0.003710944550185
38740,458,10255,alpha-wave,1424,0.0002233045281554
38747,458,10256,subset,1424,0.0001476460204227
38757,458,10257,oxygen,1424,0.0001198106354026
38766,458,10258,ellipse,1424,0.0019398851569707
38771,458,10259,cartesian-coordinate-system,1424,0.0002918886458337
38781,458,10260,nearest-centroid-classifier,1424,0.0003363882569708
38782,458,10261,transpose,1424,0.0009599193953956
38784,458,10262,empirical-evidence,1424,0.000476506177835
38809,458,10263,complex-number,1424,0.0001494937144074
38816,458,10264,chinese-classifier,1424,0.0002467559526202
38819,458,10265,relative-change-and-difference,1424,0.0001784676140354
38834,459,10266,computer-science,1446,0.0012900733851086
38836,459,10267,machine-learning,1446,0.0010495613861382
38851,459,10268,trolling-fishing,1446,0.0006725265230402
38852,459,10269,matrix-mathematics,1446,0.0006403868342643
38856,459,10270,nonlinear-control,1446,0.0005726531361066
38904,460,10271,fructose,1447,0.0042147834801089
38915,460,10272,bacteria,1447,0.0020857121907932
38919,460,10273,fluorescence-microscope,1447,0.0019315988435679
38920,460,10274,cell-biology,1447,0.0019072777852806
38929,460,10275,dna-polymerase,1447,0.001604892612943
38932,460,10276,tyler-jacks,1447,0.0015559900435798
38941,460,10277,transmembrane-domain,1447,0.0014576779395897
38942,460,10278,adenosine-triphosphate,1447,0.0014464241859911
38944,460,10279,ammonia,1447,0.0014262813847068
38948,460,10280,base-pair,1447,0.0013744382134151
38962,461,10281,phytoplankton,1448,0.0100013090212764
38963,461,10282,barents-sea,1448,0.009104648350889
38964,461,10283,bering-sea,1448,0.0070227269526457
38965,461,10284,arctic-ocean,1448,0.0041379216363607
38966,461,10285,sea-ice,1448,0.0032743713474686
38970,461,10286,algal-bloom,1448,0.0021957170988324
38971,461,10287,ecosystem,1448,0.0018724194205331
38974,461,10288,albedo,1448,0.001669252772291
38980,461,10289,global-warming,1448,0.0014733264619248
38982,461,10290,atlantic-ocean,1448,0.001388989923781
38984,461,10291,holocene,1448,0.0013302082781667
38986,461,10292,carbon,1448,0.0012350317764632
38989,461,10293,meteorology,1448,0.0012094330609147
38991,461,10294,science-journal,1448,0.0011523915338718
38993,461,10295,temperature,1448,0.0011432159756745
38995,461,10296,seawifs,1448,0.0011335752361117
38996,461,10297,biomass,1448,0.0011196199488047
39004,461,10298,satellite,1448,0.0010320308894731
39006,461,10299,nitrogen,1448,0.0010105189783523
